ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计,COUNT(data)_资产负债率_x,COUNT(data)_应收款周转率_x,MEDIAN(data.应收款周转率.COUNT(data))_流动比率,STD(data.净资产收益率.COUNT(data))_流动比率,STD(data.总资产报酬率.COUNT(data))_流动比率,SUM(data.流动比率.COUNT(data))_资产负债率,MAX(data.流动比率.COUNT(data))_销售毛利率,SUM(data.总资产报酬率.COUNT(data))_销售毛利率,MEAN(data.应收款周转率.COUNT(data))_净资产收益率,SUM(data.资产负债率.COUNT(data))_净资产收益率,MEAN(data.流动比率.COUNT(data))_投入资本回报率
4825,1.1177,66.1757,14.3951,34.7886,15.6824,13.1587,4.4475,992141286.24,9147677.44,1006279275.6,-48185161.16,49332746.15,584828082.5,387013815.0,197814267.5,1.0,2.0,2.0,0.0,0.5773502691896257,3.0,3.0,2.0,2.0,1.0,3.0
4826,7.4244,12.7727,41.2441,10.7995,10.6874,10.5413,1.0475,317890049.43,4818796.45,314104241.02,19862616.19,41037534.69,453410211.89,57912664.45,395497547.44,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0
4827,1.2996,69.4491,8.4666,-5.4129,-0.355,0.0151,3.6937,6731129499.68,-7710497.33,6657000582.93,661727444.47,-78467076.81,4591974140.56,3189083478.2,1402890662.36,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4828,1.4899,54.0252,15.2456,10.377,9.1019,5.0543,41.1562,2696170158.6,10395658.36,2845717566.8,138861047.51,73251493.66,1911645776.88,1032770772.9,878875003.98,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,2.0,1.0,1.0,2.0
4829,1.0936,59.4233,59.7519,2.402,3.4037,3.1882,2.9124,5094596221.76,22340768.4,4621427583.27,67895840.39,134900989.06,10367491218.06,6160709678.53,4206781539.53,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
4830,0.8153,59.4555,53.964,10.1404,7.0049,6.0335,1.5381,6780849991.24,86869148.56,5815684453.59,4689303420.31,2559354925.76,68042257465.45,40454886445.05,27587371020.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4831,1.6946,46.4578,11.2945,-3.2672,-3.2039,-1.2593,2.0938,781841332.95,438527.18,858321923.46,-36704794.89,-36456374.95,2737579209.44,1271819705.21,1465759504.23,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
4832,1.5185,22.0954,70.0837,16.8125,16.6123,15.6256,474.1907,1421102515.78,130614994.23,1577930459.38,901572231.35,735163198.53,5780264122.85,1277171238.51,4503092884.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4833,1.9009,31.1873,73.4774,7.0976,4.8417,4.3532,7.6008,325681938.42,-164927.99,336941357.56,62302209.24,56019561.27,1524311281.11,475391326.63,1048919954.48,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4834,2.2461,38.7848,46.6419,21.4546,21.2425,16.0583,2.8276,369369263.48,12994019.41,439224149.31,118614034.98,77627724.45,646305652.35,250668053.39,395637598.96,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4835,1.7621,45.5692,47.3363,14.7191,15.2285,8.7898,2.7119,419860155.99,3857618.11,214564010.24,67578622.22,51941350.97,700050469.21,319007362.87,381043106.34,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
4836,3.6237,16.4824,24.0582,0.6549,0.7379,1.6394,6.5501,695022195.25,14777387.54,861875319.96,67784569.86,12969028.68,2109975370.41,347774592.57,1762200777.84,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4837,1.5045,69.8762,58.0394,10.6073,7.3423,6.0832,1.0607,1069087657.45,11744147.79,873025413.18,821478166.62,269312020.27,8788739108.38,6141239478.39,2647499629.99,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
4838,2.696,28.5176,11.4131,,8.9528,10.9437,11.3433,1640717553.53,7708591.58,1640724059.71,26529455.33,55282071.88,647274577.73,184587245.11,462687332.62,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
4839,1.7186,21.9634,40.437,2.0082,1.7144,1.6414,1.7343,983233236.4,3277616.99,1009947905.96,-78687892.64,51815819.42,3660245676.36,803914417.02,2856331259.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
4840,5.3926,9.675,31.4652,-5.7906,-5.4097,-4.8604,2.9363,394213945.82,-3130157.3,462655945.27,109976975.8,-94817582.68,1754070887.95,169706534.62,1584364353.33,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4841,4.8606,17.3042,16.8418,17.5682,15.1015,18.8173,5.015,2365574062.21,67784256.37,2515958568.2,-96951298.96,190223649.59,1678729297.98,290490675.1,1388238622.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4842,2.928,42.0221,43.5174,7.3599,7.3373,6.6094,1.155,1159474684.94,12040818.95,1161918097.63,433790603.23,171242829.69,4049699539.22,1701769134.24,2347930404.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4843,2.3744,47.6338,27.3513,14.0551,9.5926,9.3108,4.4663,12367838166.5,225817119.58,10438329954.51,973015991.86,1137912210.44,16074053477.46,7656686739.17,8417366738.29,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
4844,1.2156,62.2632,19.3368,1.4606,1.8727,3.1135,2.3998,2725476206.85,37105498.71,2914535918.21,101753737.41,24349225.59,4548848001.72,2832258231.17,1716589770.55,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4845,3.478,21.3964,34.368,-15.1163,-12.5806,-10.5731,1.4585,181681232.11,-2474249.85,223896607.64,136625422.13,-42222693.54,433711917.23,92798660.83,340913256.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4846,1.9601,30.8207,37.8582,20.799,20.3846,18.6802,89.9981,787581250.73,24496572.43,914572400.0,67280600.0,62127714.53,500849028.27,154365357.14,346483671.13,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4847,4.9144,14.9229,18.1899,6.0111,7.5673,7.4606,5.3791,1885325487.13,16903169.81,1161793291.72,142317782.85,132211193.69,2054372515.16,306572462.24,1747800052.92,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4848,8.7164,8.9343,63.785,51.2626,50.7333,54.3854,12.4186,1418294158.04,109489988.03,1062868200.57,301907378.14,656013995.26,1731222160.26,154673211.53,1576548948.73,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4849,2.1333,46.942,40.8808,10.8772,10.4065,6.4423,9.5484,1404428673.1,-272983.19,1487443048.29,160698437.62,216442234.44,4023375055.15,1888654211.64,2134720843.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4850,2.0763,24.7824,29.3953,1.2107,3.204,3.7699,,361551960.7,7016702.03,429040904.94,26402966.46,44759535.58,1469337293.77,364136899.32,1105200394.45,1.0,,0.5,0.0,0.7071067811865476,2.0,2.0,1.0,0.0,1.0,1.5
4851,2.3527,16.9529,49.6514,2.8599,2.4256,2.8863,1.4133,335113423.2,6677855.14,295956464.64,-37199645.26,30611841.12,1457261561.11,247048611.5,1210212949.61,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4852,3.8562,19.6405,25.6789,6.5282,7.0435,8.6228,6.5532,1217274862.6,38648028.31,1387175161.67,109297363.55,81724798.93,1444459113.07,283699595.69,1160759517.38,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0
4853,2.0128,24.104,91.8019,9.9468,9.8132,12.4432,6.1379,220657687.19,8600058.94,212266592.06,35369218.44,26038798.68,353873471.69,85297585.89,268575885.8,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4854,1.7122,39.704,30.6996,12.0668,11.9538,9.3619,4.2614,2210529514.27,50017036.51,1596402375.71,29944782.28,205956703.41,2922308438.78,1160274283.11,1762034155.67,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4855,2.4832,23.0831,36.5715,8.6782,8.0329,9.0495,10.3534,1360558933.25,56075721.53,1448483155.15,228761874.54,156425383.41,2411598153.38,556671864.52,1854926288.86,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4856,2.5207,29.7488,38.0883,36.4361,34.07,27.0239,3.6855,295057340.86,8827278.74,313579761.88,37327853.75,51559642.76,245775672.66,73115381.25,172660291.41,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4857,9.875,9.7882,65.6885,19.3565,17.9518,17.3046,2.7765,138984205.08,-280608.23,114269762.79,14410494.8,40681243.66,354009947.88,34651241.12,319358706.76,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4858,1.335,77.1946,44.1916,95.6851,66.1985,20.9662,4.0564,550269055.81,10301280.16,540892514.09,38810344.18,92530390.16,636022468.32,490975012.34,145047455.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4859,1.8551,34.0893,21.2793,9.5818,8.9592,8.2953,4.6249,6023164541.28,104165108.61,5821052788.8,586931267.12,683970939.23,11386893458.21,3881715901.45,7505177556.76,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4860,2.7932,22.2674,33.972,24.5127,23.7323,21.5535,8.3245,433377979.52,15853827.7,434958355.69,85785632.25,70594777.6,455196266.25,101360580.82,353835685.43,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4861,1.7049,36.7496,21.6262,4.5433,4.069,4.5685,8.4815,2960487767.54,48292057.7,3450824160.52,249141522.01,135257733.25,4634581387.8,1703188237.01,2931393150.79,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4862,2.081,33.3493,32.5676,22.4665,21.7478,17.9433,13.7311,586469311.44,15724391.73,323296482.37,41668509.71,92096296.6,678491373.75,226272285.1,452219088.65,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4863,1.7514,42.3588,21.1477,2.8276,2.99,3.3679,2.714,1193226062.36,18299971.7,1178393461.08,129194493.34,83366409.92,4584871878.81,1942097316.93,2642774561.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4864,1.0709,47.9627,29.1899,-21.3414,-13.3091,-9.9838,4.4014,1400690104.97,14515312.4,987458846.23,240788138.56,-229700670.37,1688653465.07,809923475.99,878729989.08,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4865,0.2976,53.501,24.3865,3.4294,3.2699,3.8058,12.0947,959999711.78,28497118.69,978563277.15,172175118.3,41961041.25,2611890712.12,1397387294.46,1214503417.66,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4866,8.1147,10.3012,51.2742,14.4216,14.0224,14.8898,3.9402,442889123.36,19089643.76,429051732.22,135533944.7,136094093.1,1195002282.85,123099100.63,1071903182.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4867,1.4989,48.9586,12.2472,1.3006,2.6667,1.9951,5.4579,1565058882.24,-12549313.51,1771484842.62,-24382431.89,40980177.13,6738428966.08,3299041903.21,3439387062.87,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4868,1.3223,65.5775,12.141,5.3361,7.0233,5.0063,16.5056,2740464708.89,4403226.09,2686724747.13,247782916.57,64772309.94,2810798588.14,1843252222.66,967546365.48,1.0,1.0,1.0,0.5773502691896258,0.5773502691896258,3.0,3.0,1.0,1.0,1.0,3.0
4869,1.3312,47.1165,17.8894,16.2587,13.3593,10.7181,4.466,23920836872.11,337213882.87,21637922768.83,1672960930.87,1827321272.27,23226511152.33,10943523574.79,12282987577.54,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4870,6.7482,13.611,53.6731,13.1945,12.6788,12.2018,1.6391,439815515.95,12806347.85,254626473.41,-143897656.04,89794432.26,1113305230.66,151532426.03,961772804.63,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4871,4.6885,14.8526,15.856,10.9157,10.8878,11.0647,52.9501,4031240286.92,55924065.67,4321703473.16,322464767.29,351419352.01,3961997765.46,588460089.51,3373537675.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4872,1.5456,19.9208,85.604,-30.1876,-29.9001,-24.3168,11.6678,730979866.82,23516175.01,761704536.54,270591666.4,-802805742.94,2782920522.59,554380868.69,2228539653.9,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4873,3.4764,16.1619,77.7267,40.7112,40.4282,35.8666,7.7762,165134841.08,10652923.74,189643801.52,69355284.37,63386159.03,224261623.62,36244932.55,188016691.07,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4874,1.8554,46.9058,42.5003,26.7378,24.6998,16.4073,2.8658,381014518.32,5951440.06,360530964.91,17987523.32,40308962.65,342322649.21,160569306.29,181753342.92,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
4875,1.1344,63.1962,22.6387,20.129,17.4933,10.5061,3.754,650325745.04,17278776.33,686199020.13,225756810.69,82390323.28,1057322542.0,668187406.9,389135135.1,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4876,3.8716,24.6216,24.1477,7.3345,7.1961,6.4778,1.2851,438801795.25,8498691.68,419178510.97,6883731.26,41890862.68,962511681.61,236986145.19,725525536.42,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4877,9.5914,8.1042,80.6299,12.3973,12.0318,12.7472,2.2844,224350623.96,10144275.16,219576191.51,80631599.86,62318542.47,579639436.62,46975078.54,532664358.08,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4878,1.2524,54.862,42.6282,1.5357,2.0447,1.5254,6.3483,418458684.52,-1267359.53,498234409.59,47063623.18,5458306.47,1332564116.59,731071626.14,601492490.45,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
4879,1.0433,76.3765,14.4158,20.984,13.4772,7.0631,4.4874,14044882525.43,69573719.75,13768068201.95,-150473741.48,564605674.88,13058857348.42,9973896371.39,3084960977.03,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4880,1.5673,29.61,42.358,,19.4023,17.6337,6.9845,256165348.36,8516623.04,256982883.86,81114795.6,51253095.14,361214855.29,106955619.14,254259236.15,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,,,2.0
4881,7.1331,11.4381,30.8994,24.6005,24.5607,26.3835,5.1191,204757080.47,6481629.53,174073769.09,9010887.48,35393703.64,171148806.16,19576149.33,151572656.83,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4882,2.3473,44.8325,41.2611,10.1879,9.1216,9.1911,1.22,630201602.73,18655621.04,476382088.63,-748249.63,68028491.35,1340665467.67,601054340.86,739611126.81,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4883,2.1364,22.7606,67.4863,26.9647,26.6862,25.7297,7.2549,1400142047.05,65343425.78,1587107556.51,481731392.01,449687018.04,2187315823.04,497845838.05,1689469984.99,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4884,3.3797,14.8888,36.4833,10.5908,10.4257,11.0037,8.7102,932771728.82,23897284.2,918358947.2,197318497.43,132955368.88,1579917773.1,235230964.84,1344686808.26,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
4885,2.1871,38.2739,24.3606,9.0039,9.0481,9.3826,3.1271,911694056.17,26239507.82,781681780.94,-112997335.65,57521581.07,1040782930.1,398348454.79,642434475.31,1.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0
4886,2.4577,29.7763,39.9329,23.6405,22.6443,18.8905,8.3746,328687113.4,15903844.33,202082932.57,65306939.05,76517707.17,485348928.05,144518932.45,340829995.6,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4887,4.2383,16.3878,37.9681,16.4357,15.5288,15.9004,3.6923,827191839.03,27009009.89,731607716.53,165916875.27,169784494.44,1283881470.26,210400370.39,1073481099.87,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4888,1.1713,59.1531,47.3042,8.1057,6.1351,5.1562,1.9529,6934533727.15,40534574.93,6174312488.45,96832040.93,476804806.13,14970036803.33,8855247144.15,6114789659.18,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
4889,2.1768,47.7561,46.8742,30.4229,29.6434,17.9671,2.6774,334069916.24,11283072.13,373665982.25,56340947.42,71417118.06,517680728.48,247224259.77,270456468.71,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4890,3.2046,24.7515,46.1548,20.435,18.9657,17.444,7.8835,436833859.32,16110433.07,449793870.32,85318529.32,87131920.8,797968507.86,197508971.27,600459536.59,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4891,1.9388,32.9376,51.8898,16.1443,15.0229,13.9976,5.5347,799439774.23,24682195.24,881714734.01,121900844.83,92530140.05,883545074.74,291018843.14,592526231.6,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4892,1.8798,49.5623,17.2083,8.4852,7.3179,7.4525,1.2328,1825031247.69,55209413.69,1681939393.49,26341750.09,107740625.62,2593748769.11,1285521853.13,1308226915.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4893,1.2108,35.7233,33.3715,3.621,3.4633,4.0418,2.966,2047200582.44,134013730.43,2307746820.49,235109257.97,249987391.43,10976075324.96,3921015803.37,7055059521.59,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4894,1.2394,39.9328,22.9106,7.0863,6.1946,5.6334,4.0741,1373586160.65,17948101.65,1448683122.38,134589624.54,102076333.12,2978718043.68,1189486285.37,1789231758.31,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4895,3.0377,27.2568,75.4974,23.3405,23.0263,19.7642,2.9757,241921938.65,10337873.81,296368024.97,127738863.85,85572757.17,494352091.66,134744320.48,359607771.18,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4896,1.7948,55.8747,13.8294,11.1748,8.1563,7.9494,6.062,4729162474.78,30215267.2,4474954925.76,121888584.92,230814855.89,4963841876.5,2773532836.15,2190309040.35,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4897,0.6944,62.6552,3.9113,13.1824,7.0918,6.9785,65.3045,84947688333.86,376189280.86,91921804013.61,1674591241.52,2243421636.16,59624677810.44,37357948920.83,22266728889.61,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4898,1.464,37.1511,30.517,24.001,19.8895,16.7189,10.8536,844734901.87,13936598.38,875722155.09,157532352.93,107356625.23,798317932.45,296584215.62,501733716.83,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4899,1.2965,67.7122,9.1374,10.101,6.994,5.7071,4.2867,6655408102.81,27151099.83,4975451465.7,-708594066.97,146045024.11,4634456259.85,3138091020.68,1496365239.17,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
4900,1.7329,33.7493,10.6432,,15.1652,12.6986,,1257726785.03,14115502.48,1491792145.58,16136824.79,53484638.6,532341501.27,179661567.35,352679933.92,1.0,,0.5,0.7071067811865476,0.0,2.0,2.0,1.0,,,2.0
4901,7.3342,17.3604,68.2772,18.9564,18.2911,17.64,9.6396,383176048.03,16865029.51,376335644.69,110651093.19,90500834.81,678219834.43,117741872.88,560477961.55,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4902,1.545,43.4588,11.8818,-16.2374,-8.0125,-7.0415,8.8254,742759556.02,1315677.43,779674261.69,-62207069.25,-113258668.07,1136305788.38,493824857.27,642480931.11,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4903,2.6117,36.1605,41.5514,12.1985,10.242,10.8396,5.9055,1504147037.75,59088257.75,1118701597.42,239504223.16,277854195.5,3824050670.41,1382797264.45,2441253405.96,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4904,1.686,42.9196,53.0207,16.9646,17.5758,11.6115,12.5492,408798150.01,19669310.91,490386946.83,176075671.83,108187177.66,1141409701.02,489888909.1,651520791.92,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4905,3.5608,21.07,42.6562,21.9464,21.8466,20.6595,83.0089,1310210114.21,48866570.37,1564819210.13,285010146.61,260580551.85,1630018839.42,343445687.97,1286573151.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4906,1.0393,44.7571,39.652,36.2684,24.7421,23.8209,47.0814,27466044481.0,1425576154.0,30517753199.0,7899606105.0,5705494815.0,33161505602.0,14842116481.0,18319389121.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4907,2.609,30.3377,45.5916,26.5118,24.9913,21.4229,2.0273,161959797.2,5620980.72,143226570.34,28307223.02,41273336.68,253100875.89,76784958.02,176315917.87,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
4908,1.1429,63.8635,5.7342,14.865,9.0621,7.2782,10.5381,29816268253.96,57964371.93,32303590746.65,-3113546846.58,720361647.34,15279965966.4,9758317112.81,5521648853.59,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4909,4.3238,21.7836,40.5695,17.6867,17.3688,15.5246,1.6252,380495152.89,13361576.7,172975249.11,716017.54,84231784.24,908838719.64,197977922.75,710860796.89,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4910,5.3335,12.0552,58.4539,12.0415,12.0739,11.3744,3.9148,407503282.58,6019124.68,393285886.54,63988193.29,73202041.22,875327000.6,105522194.83,769804805.77,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4911,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,1.0097,67.5486,9.7129,23.837,12.6662,13.9737,220.0337,1755653495.97,13124743.12,1988405767.77,5944103.08,40740845.93,773249036.19,522318842.03,250930194.16,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
4913,0.8566,76.5309,31.6352,-39.4773,-10.6909,-6.9685,1.6893,1518129359.48,1804337.28,1701538686.3,83040071.61,-468193394.75,4094868859.33,3133840695.05,961028164.28,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4914,4.9533,10.4746,37.397,21.6574,21.6532,21.5356,12.603,390945961.72,12036208.32,410443086.77,81449603.13,76194839.02,471358549.18,49372881.1,421985668.08,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4915,2.0168,33.0252,73.3234,23.3017,20.437,15.3661,11.7558,3224450529.19,14711730.16,3782305083.11,943239025.04,603275680.0,5132398231.08,1694982985.22,3437415245.86,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4916,2.7578,29.5469,14.8094,3.5258,3.9086,3.8848,3.479,1878726596.72,13774579.24,1004964789.76,-637666504.84,27232542.12,2187570502.4,646360220.35,1541210282.05,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4917,1.0732,59.1092,19.225,17.8193,15.5644,8.9566,2.3058,7317580005.63,78147401.48,7229941589.86,362367402.89,713754930.52,10750304505.82,6354421840.95,4395882664.87,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4918,1.7175,33.743,20.2791,8.7877,8.7095,7.7755,3.9271,1273789443.31,11062572.33,1225977606.06,156585536.87,67818094.17,1215804946.13,410248972.18,805555973.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4919,0.7245,100.0275,11.1956,-168.7567,-25.1459,-8.7128,2.195,336530152.13,-299625.59,277333127.91,-58537432.93,-59292089.64,464967434.95,465095334.48,-127899.53,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4920,1.1623,21.1885,63.4891,4.8842,4.8374,4.9825,5.2152,757182461.12,9681411.15,863997952.34,42865568.51,53811886.63,1419114899.93,300688608.61,1118426291.32,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
4921,1.0697,38.9873,21.4579,12.1598,9.7351,9.0642,6.6908,3569477900.87,58369682.28,3484593335.54,525451329.97,354478606.62,4809587884.69,1875127029.55,2934460855.14,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4922,1.1352,58.5945,32.8726,39.0582,36.8417,18.4491,7.3658,327104748.95,9226342.58,248763372.85,53123106.19,54630064.82,384867299.9,225511225.24,159356074.66,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4923,2.4028,40.5432,28.8501,31.9585,28.4826,22.0033,4.0463,782391108.77,4770718.79,704845378.6,12763520.39,65165938.33,397752408.35,161261585.08,236490823.27,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4924,1.7102,35.6433,28.7424,22.401,17.1959,16.3245,3.972,352304478.11,7057593.31,363536298.81,71227752.21,46677293.21,400440822.74,142730499.61,257710323.13,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4925,1.685,29.8034,18.1527,4.6702,4.4648,4.2085,2.5229,888612677.84,7791295.49,924079637.95,17332175.89,59425914.71,2676005097.95,797540801.82,1878464296.13,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
4926,0.285,58.801,52.584,2.6877,2.6281,2.3101,6.6223,265356399.69,21455690.6,293735525.52,179586446.3,39033358.9,4175892348.07,2455466264.66,1720426083.41,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4927,1.485,57.9097,39.1698,26.747,21.5006,14.2869,3.5459,3031109567.15,63574589.92,1880980804.22,-483779118.95,450537673.45,6851514161.9,3967688900.17,2883825261.73,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4928,1.8246,21.1728,71.2189,1.5454,1.7243,1.6113,1.783,2019455697.32,-10300839.68,2036921002.88,272148200.97,78843063.99,6634980057.7,1404811760.69,5230168297.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4929,2.0686,49.2978,38.7864,52.882,52.7377,24.4921,24.1335,155442314.42,3056419.57,119906698.22,19029355.12,29820772.28,140628049.87,69326508.53,71301541.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4930,0.6479,53.5756,45.0901,8.9812,7.0925,6.4288,5.6685,2820325348.79,3006866.81,2999255614.49,625402922.28,240802538.22,5955584749.22,3190741481.07,2764843268.15,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
4931,2.1376,36.758,38.2184,23.7805,19.8823,16.3418,17.6336,1918007384.43,33053272.44,1981560435.59,281166360.75,226588017.08,2187139536.12,803948805.69,1383190730.43,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
