ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计
3769,2.7627,26.2203,29.9533,,16.7098,15.0868,3228.1123,766676680.1,18637021.83,897554742.21,30514829.36,75661937.55,687881193.49,180364218.3,507516975.19
3770,14.2555,7.413,29.5533,17.6315,17.5162,18.7986,15.6163,1104420872.99,34450389.44,1141723108.59,196171288.61,223171460.33,1433155273.41,106240405.82,1326914867.59
3771,2.1356,32.1558,33.5556,11.2808,12.6091,12.3498,10.8531,1405074077.46,51829523.56,1485231818.93,438471731.04,269989424.7,4924658358.87,1583565462.5,3341092896.37
3772,3.1593,13.2387,10.8306,0.702,0.2243,0.4412,5.3828,1163563826.58,1853889.14,1016749034.51,41421401.28,4864844.06,1611161173.92,213297259.3,1397863914.62
3773,0.6741,60.2939,21.5339,19.295,11.2027,9.3247,9.8964,13632478995.19,215459560.78,12304978664.49,1222086664.31,1405725562.94,23514462650.77,14177796757.06,9336665893.71
3774,2.4804,25.7214,19.7151,9.5457,9.3028,9.0749,5.6757,1149377290.1,20803851.77,1305470180.21,150922610.39,93284559.46,1353672430.19,348182880.0,1005489550.19
3775,2.9812,26.0181,25.4132,22.2782,21.5193,18.0657,3.3943,594861249.72,10668723.67,727012031.86,84381724.6,76920239.1,506533030.57,131790046.36,374742984.21
3776,2.7959,43.0101,37.8221,7.9003,7.0527,6.4017,1.674,4016739559.85,39997254.98,3501978582.45,452239041.22,765080903.11,17468564492.57,7513241264.86,9955323227.71
3777,3.3536,16.1042,59.0294,30.3861,26.5773,28.1293,9.2091,181035017.59,6676981.29,174840708.34,66059937.62,50207407.95,230857187.99,37177637.2,193679550.79
3778,2.6807,27.0498,54.6474,6.5752,4.3536,4.6638,5.3106,921279626.39,13011869.43,948840581.75,284376468.99,115296097.63,3381418978.33,914666590.55,2466752387.78
3779,0.9068,61.4632,29.8139,6.7487,5.022,4.6131,2.2013,11517809422.92,278387550.21,11265647799.24,1304926435.54,1351535101.28,56690166328.31,34843574301.52,21846592026.79
3780,3.3164,28.0896,60.6808,47.1147,41.2439,33.6596,2.4774,256457603.46,14476736.72,268401722.75,67927558.16,90550908.52,355391175.36,99827880.04,255563295.32
3781,1.145,73.8848,16.0532,22.8671,14.3392,7.7701,1.8614,1230548804.53,9587913.75,1104874273.8,34964307.91,63784387.47,1185214723.34,875693992.62,309520730.72
3782,1.6501,54.4763,27.9073,7.1073,5.7307,4.9824,2.3369,467460163.03,3191450.95,223377718.93,14862958.86,25323569.45,1148969455.06,625916585.2,523052869.86
3783,1.1038,75.54,39.0323,-30.0278,-7.6104,-2.3862,2.2358,803327870.04,35140230.96,812307311.89,140265552.01,-84747996.82,1394722134.31,1053572628.16,341149506.15
3784,2.7937,22.7169,55.532,22.9446,20.8813,20.6286,3.5709,394661375.38,26556044.38,433104379.61,215502559.34,113941324.08,808739230.47,183720654.41,625018576.06
3785,0.9347,55.6263,25.3336,4.4671,4.951,3.4729,3.5644,804765586.86,52418.38,849059076.34,60057255.95,21350498.91,1101079996.36,612490397.36,488589599.0
3786,1.9817,42.3698,44.2584,12.2399,11.5773,8.5239,3.3576,570833432.94,19223257.79,408050452.77,26745898.37,77749108.89,1444047043.06,611839225.28,832207817.78
3787,1.407,61.1699,13.5332,4.8022,4.3171,2.5753,0.7567,9199473022.7,85371514.36,9524740807.8,-128310289.81,373377725.45,20916024708.53,12794316140.66,8121708567.87
3788,3.5246,22.3992,23.3117,54.6058,48.3267,41.3803,12.722,2034414355.25,55803866.13,1658642973.8,54774596.52,399842712.57,1364244872.9,305579879.52,1058664993.38
3789,1.5014,58.2594,0.5534,-27.9209,-12.2976,-9.5953,13.8193,14018181636.91,-36724084.03,15718345039.98,-5139307211.06,-2079242341.67,16094175481.96,9376370310.13,6717805171.83
3790,1.9946,49.6806,17.6022,11.5275,9.5495,6.3646,3.4785,1139911004.81,6116933.2,1048429927.01,39100696.63,57512084.51,1315581527.73,653588844.23,661992683.5
3791,1.8413,47.7742,22.6677,12.5835,3.7116,8.5884,2.9234,262492733.78,1634349.47,119241819.07,9906470.21,5727102.92,319215176.89,152502583.85,166712593.04
3792,2.5142,22.7716,35.0739,5.3048,4.436,4.663,1.3369,995162780.85,16556823.93,985155034.69,75316223.23,98291080.49,2713682268.6,617949311.23,2095732957.37
3793,5.0823,16.57,29.3987,6.6632,6.3323,6.3481,5.6151,533667157.83,6323328.42,664109519.77,100678450.1,54525124.98,1259521343.04,208702097.77,1050819245.27
3794,6.2439,14.5227,22.2923,11.9791,11.6919,11.2534,14.1791,786803315.11,9437147.42,523528312.83,69471230.08,86197741.92,893032948.07,129692872.58,763340075.49
3795,2.7265,26.2489,54.0996,5.8441,5.6334,6.9961,12.6865,830620417.4,27646812.93,848811299.54,63706319.79,63467160.45,1884113805.57,494558584.83,1389555220.74
3796,4.6746,13.6353,44.6707,4.4694,4.3456,4.7689,0.9925,673496543.96,23244845.08,641439792.96,15647981.73,89873816.83,2375478477.16,323903184.78,2051575292.38
3797,1.6555,44.737,9.31,-43.6812,-36.9141,-26.9003,2.9864,2734206241.65,3300581.57,3535108749.03,-142683920.76,-1459586897.97,4694363375.79,2100118053.72,2594245322.07
3798,4.8144,14.9604,5.1023,1.0746,-0.6933,0.2841,7.3566,1522929646.89,-1517031.88,1303276339.46,-89225970.58,9180475.28,2834113135.65,423994986.91,2410118148.74
3799,1.7546,45.4923,19.1691,27.2604,22.4991,19.1122,4.6936,1553790299.64,20523430.13,1349311392.15,97446629.78,115576204.22,883835788.91,402077390.12,481758398.79
3800,4.436,16.4353,28.3579,10.0709,9.5467,9.4733,4.0069,283498472.62,6609564.67,131716818.37,21771928.48,40102577.01,604399119.9,99334825.51,505064294.39
3801,1.5208,41.8306,18.5762,6.1765,5.4587,5.6779,6.0631,1095798377.08,5731166.46,804966313.89,63201136.79,30619290.83,878111243.15,367319287.21,510791955.94
3802,1.3393,49.3699,18.9907,-4.5415,-1.7174,-1.1792,3.5105,1555408216.8,-1603780.79,1136734094.55,7192529.44,-49399459.61,2070104126.37,1022008798.24,1048095328.13
3803,3.4213,16.4344,49.3523,11.0775,10.482,10.5982,1.3899,1996177939.21,55614929.88,1654254960.52,239249286.62,530464847.15,6106262129.94,1003529530.59,5102732599.35
3804,1.2356,42.5832,15.4918,5.6283,5.4039,4.9415,2.9989,10572630725.94,87220516.88,9091379569.56,-340317766.61,435998361.37,13344231424.35,5682401986.23,7661829438.12
3805,2.2708,36.7666,45.959,32.0288,31.2274,23.1801,108.352,791445962.91,25770877.13,862618081.9,185781200.41,169804443.12,940144289.01,345658750.37,594485538.64
3806,1.5119,85.357,38.1337,15.0612,2.9567,3.4684,6.7165,8384796584.74,956235518.7,4754422300.96,-19257987387.39,3092597848.12,187775062711.27,160279180673.97,27495882037.3
3807,2.1295,42.3749,33.6534,37.5245,33.2492,24.2354,8.8246,633339257.53,9250913.15,675426462.36,-42923202.03,87669062.49,572600453.24,242638763.95,329961689.29
3808,8.1065,12.713,52.245,19.9545,19.117,19.1303,6.7756,362445850.79,13543546.65,402154921.76,77761802.56,96938481.59,881426335.12,112056054.34,769370280.78
3809,3.7253,23.0729,32.667,9.4868,8.135,9.7094,4.76,4280610146.07,154501942.3,4082388140.3,449589757.9,556216932.66,7921800765.88,1827786560.82,6094014205.06
3810,0.7143,42.1707,32.2832,5.4958,5.1057,4.6379,21.6084,657732097.02,1651647.09,708775617.46,95168725.02,63533162.18,2048109041.38,863702308.26,1184406733.12
3811,1.7411,32.1154,43.2893,28.7803,21.509,23.7012,33.7833,1546043486.35,79984988.38,1548643949.8,469415593.6,359201375.79,2132691687.02,684921656.7,1447770030.32
3812,1.356,66.6596,20.8862,6.7759,5.8113,4.3135,1.3602,6127385118.49,52789882.86,4503667514.73,16182835.15,274164137.72,13145932736.74,8763026591.13,4382906145.61
3813,2.4896,38.0756,26.7441,9.2662,8.8417,6.1641,2.1535,717061633.99,5637021.5,330759076.44,-278696429.89,82457304.84,1743516548.11,663853699.96,1079662848.15
3814,1.6834,40.0881,7.1302,8.77,8.0691,7.8221,32.0174,8778460856.11,18417531.48,9808609767.24,-106552210.2,205687714.21,3754629720.9,1505158227.96,2249471492.94
3815,2.3069,37.3243,36.0349,20.0498,18.1208,13.2037,7.1757,2889876239.11,52202666.45,2817961431.08,370217444.28,301721014.54,3538291421.08,1320642052.52,2217649368.56
3816,3.1574,21.3852,43.5743,9.667,10.6915,10.542,3.4881,508159438.49,18516848.67,501281533.02,85132823.5,84222342.09,1022613991.93,218687627.65,803926364.28
3817,4.0269,20.3162,32.2632,16.0959,13.7406,17.7463,4.7973,1491532461.18,565827307.8,1826803956.57,-476309768.55,1366118913.33,10846113290.23,2203517794.11,8642595496.12
3818,5.8687,11.9567,53.273,9.9051,9.4651,10.4798,9.0935,430144652.99,16176909.48,489320466.86,78305207.51,91567143.91,1092344088.7,130608420.07,961735668.63
3819,1.1411,61.1703,23.7034,12.6282,8.4062,7.0466,5.9145,15301583236.0,49816134.0,12131768308.0,1841966629.0,1181359102.0,25793463407.0,15777927636.0,10015535771.0
3820,2.8385,27.1124,41.0354,5.7335,2.797,2.4697,2.2979,513128825.38,-233153.96,512379917.42,29648870.74,13816872.72,584561881.62,158488916.84,426072964.78
3821,1.0303,59.3508,19.9825,0.3612,-1.2005,0.7883,0.8903,654510553.92,6875534.59,648921967.08,-101481954.54,-3341441.83,3026179112.38,1796060262.34,1230118850.04
3822,1.5082,39.9215,32.0541,1.9301,1.4119,1.282,1.0522,738925332.19,2941257.84,914279200.14,-137982884.79,29622930.73,2865939287.55,1144126136.77,1721813150.78
3823,1.4311,33.735,21.0409,12.9425,11.2906,10.9688,4.6575,1015508407.89,37617497.76,804580432.49,29175354.9,113487555.65,1650961350.42,556951550.62,1094009799.8
3824,2.8628,25.917,34.3036,15.6387,15.145,13.3412,3.3615,249274770.59,6656663.4,292236024.17,74697164.18,42683506.91,392653180.94,101763822.64,290889358.3
3825,2.1054,47.0308,46.5844,,12.0603,6.1191,4.9554,976972400.0,160900.0,838335800.0,163258800.0,147780200.0,2316036600.0,1089249900.0,1226786700.0
3826,3.5503,23.3334,31.6255,34.2652,33.8835,29.7406,12.049,715790328.59,20868676.9,700231487.2,94377630.44,141418901.93,617491694.95,144082006.87,473409688.08
3827,1.9202,36.6842,61.7346,19.8866,15.4226,13.6954,30.0486,1783028737.2,40757219.77,2079239836.37,334212090.47,200785787.88,2303827477.37,845139930.73,1458687546.64
3828,2.6199,27.4189,22.1008,6.9606,6.4345,6.0305,3.9789,924180241.87,8041284.97,945195392.36,81137690.96,57421383.77,1146804812.26,314440871.35,832363940.91
3829,4.3185,12.4419,37.4148,10.7403,10.1189,11.339,4.9457,1197355027.44,46866586.36,866766216.91,137023982.59,205348425.21,2290633990.28,284998938.88,2005635051.4
3830,1.0808,65.8786,28.7407,16.2202,11.2849,8.4146,3.6946,4778740842.62,91857356.44,2481991964.65,-521241520.49,517670127.76,10926155090.62,7197997710.79,3728157379.83
3831,1.6466,39.1843,18.7601,15.5412,15.4028,11.3041,8.9887,1840632699.88,14858394.33,1877902102.42,85226166.83,100877406.96,1107407407.1,433929765.38,673477641.72
3832,2.3947,34.3789,71.4245,5.7345,4.8262,5.7872,4.5907,1652633921.48,39202273.47,1853331618.68,292806829.23,132211553.28,3844836970.34,1321811944.11,2523025026.23
3833,4.284,19.0942,44.905,14.6237,12.7566,13.2692,1.4741,152356645.78,4549974.18,129401536.83,37985160.96,33073279.44,299977977.33,57278411.04,242699566.29
3834,1.7425,39.7388,25.6082,7.9172,6.6575,5.2914,1.9585,1513674095.14,23169593.09,1696727841.1,156764002.35,139104776.97,3433164370.15,1364299972.19,2068864397.96
3835,1.7329,39.112,34.211,0.8744,1.1432,1.8279,3.8993,3859957922.7,78099030.12,3803744173.18,-66266061.61,71011890.5,8140736347.73,3184006646.88,4956729700.85
3836,3.7553,19.8059,25.5909,9.1934,8.6636,8.9224,3.4078,1358141626.1,34184589.69,1071033915.71,147126870.08,153000161.42,2129023768.85,421671265.41,1707352503.44
3837,2.3432,36.6064,33.2745,6.7974,5.5461,4.8517,2.5807,1010933166.5,13896542.31,1079690208.48,105216898.12,53496467.79,1445684308.18,529212755.42,916471552.76
3838,2.3203,19.523,30.6231,16.9159,15.6416,15.5368,12.2664,5603762607.9,188130212.82,4171998851.98,741115029.13,1104119390.13,8149505964.22,1591025805.46,6558480158.76
3839,4.0736,22.2842,57.103,15.6249,14.6587,13.2461,1.5824,179794483.54,3798490.6,97211344.17,10762991.02,50252869.98,539505026.47,120224517.39,419280509.08
3840,6.2348,17.215,17.2779,4.2583,4.1642,4.352,4.2149,3857565344.01,44684420.5,3384414185.06,173464127.01,321348433.81,9302667610.56,1601455117.32,7701212493.24
3841,2.6703,32.8549,33.318,11.7189,10.1209,9.9699,3.7855,486898545.8,10383519.13,499767300.95,52063055.91,59717088.71,775898892.51,254920815.3,520978077.21
3842,0.7567,59.6614,12.6055,-10.4464,-1.1511,-0.7465,2.7493,1604715291.66,3071215.65,1885550036.3,178253992.58,-163059855.16,4541894954.0,2709759619.04,1832135334.96
3843,5.6646,13.9437,19.6674,14.2004,14.1588,14.1997,4.5982,4809736097.86,105705108.36,3965670108.68,169574040.38,750055136.48,6455917796.66,900193091.88,5555724704.78
3844,3.8774,23.5669,41.2137,6.8973,5.3783,6.391,2.1267,2552901256.19,50200399.46,2631072761.86,-7998951.12,330110024.9,6408966314.01,1510393490.71,4898572823.3
3845,5.5041,12.3787,28.6681,8.5285,7.3101,8.5923,6.1382,595781310.17,11240992.81,440094947.74,64296750.39,82766628.4,1126459878.28,139440604.74,987019273.54
3846,1.4763,48.8467,29.2096,16.4089,12.711,9.9313,10.9154,1174966112.42,2112359.06,1211346996.31,122665765.07,87544248.94,1129714967.86,551828108.09,577886859.77
3847,2.2008,73.5893,28.1707,10.8451,4.7865,5.0049,209.9118,17499924005.52,828726084.59,20802110245.06,1683174245.91,3350220958.11,124569083000.82,91669497686.77,32899585314.05
3848,5.704,8.9715,70.0762,9.0867,8.4533,10.1976,69.7714,687203991.38,42696828.05,782899552.61,300225048.94,216882875.27,2690675492.48,241393402.81,2449282089.67
3849,1.742,22.0015,58.8016,4.6327,3.0817,3.6471,9.5866,928733524.63,14579647.77,946520043.51,127495669.92,74350355.72,2539538499.89,558737291.19,1980801208.7
3850,1.3556,72.6506,16.4482,4.4165,5.0591,3.5818,3.4179,2929856974.13,23236348.38,2716762587.8,50460166.67,77641045.38,5560538824.31,4039767328.27,1520771496.04
3851,2.181,39.9232,50.634,12.4878,10.838,9.7465,1.931,787696203.48,9063063.01,821035282.31,88415838.08,86315413.47,1195999022.24,477480527.76,718518494.48
3852,0.1539,84.5045,26.9695,3.0419,0.1456,0.1583,4.2446,111081751.13,0.0,88017632.5,-164091464.11,1302333.18,1046131094.3,884027374.4,162103719.9
3853,3.3722,18.4096,31.939,4.1303,4.1079,4.0735,5.9677,488774206.55,3738003.24,517201164.03,13313864.6,25255041.15,757933697.51,139532885.91,618400811.6
3854,1.2161,50.2415,35.5984,44.9877,37.3638,31.1359,8.4872,1239378286.07,37310325.47,1239306110.54,235897930.28,239985340.18,834797831.33,419415208.46,415382622.87
3855,0.9737,77.0974,37.1346,31.1823,23.3186,10.5062,16.8697,2346875168.27,35790226.17,2665073837.3,205505148.68,93560192.39,1487567477.79,1146876091.49,340691386.3
3856,1.9919,35.2402,18.5648,12.4601,11.6745,12.112,3.9965,1291206298.54,32532801.12,1331155404.51,143437366.1,83459889.47,1137299097.86,400785999.85,736513098.01
3857,2.5787,19.7137,44.4348,26.6814,26.4073,24.0378,4.6494,738893686.37,38108308.04,767749172.03,243778579.23,222118676.95,1430701756.06,282044694.87,1148657061.19
3858,2.0824,56.7006,24.3204,,-7.2178,-3.7935,1.994,249299707.19,2511216.35,246014543.89,-59402113.59,-19658843.66,452032044.25,256304900.8,195727143.45
3859,1.6042,41.0873,40.2699,17.3666,15.3624,12.4882,4.2328,307882749.67,7782441.63,247549265.16,48009734.78,40662484.29,439652506.83,180641338.46,259011168.37
3860,9.2144,4.3485,66.739,-13.0115,-14.3827,-13.0782,2.0097,1804235399.91,-232706595.34,1972894389.53,262500811.85,-1523198656.33,11387344824.04,495179551.5,10892165272.54
3861,2.755,28.1063,63.2702,16.3361,13.0927,14.2499,3.2125,2591816650.06,100173848.65,2222058624.92,79884249.34,532030477.44,4822671249.89,1355474829.56,3467196420.33
3862,1.838,35.5843,20.9379,3.4436,2.9032,2.7956,5.0879,2715806355.59,22973582.95,2327611602.46,126688699.28,78503962.08,3918361023.17,1394322108.49,2524038914.68
3863,3.9663,16.9932,52.2612,13.7696,12.9006,12.5083,1.6964,81799728.53,1679808.91,51043379.15,-4930071.97,17783278.43,172842054.03,29371441.05,143470612.98
3864,3.4221,19.7663,33.8827,16.142,15.6267,14.8302,3.4789,1792502985.37,49514809.79,2015649955.14,170191651.73,292519412.35,2331111152.05,460774152.63,1870336999.42
3865,0.9645,63.3832,52.5134,2.2354,2.4143,2.7005,3.2378,2490824755.71,21905272.15,2699548592.17,291270539.43,50590986.83,5045486986.22,3197992098.96,1847494887.26
3866,6.382,20.1999,46.7113,13.8067,13.8194,12.5889,1.612,1363555725.41,46070709.94,1225515077.45,236908324.95,376580541.94,3587195400.59,724609657.45,2862585743.14
3867,1.8009,41.2043,29.1942,12.3419,10.1103,9.0612,3.8638,802168660.2,8364587.61,688895423.33,73802677.0,45243042.36,824499897.91,339729777.21,484770120.7
3868,3.3267,35.7919,34.2419,,3.1774,3.8236,2.5634,368437793.42,9707293.63,330132377.89,63611810.11,20030299.87,796433230.06,285058579.57,511374650.49
3869,2.2476,33.0265,20.2178,1.2475,1.2795,1.2028,1.8096,475538627.22,1341000.23,322936420.47,31071382.73,6838835.83,820842312.59,271095562.37,549746750.22
3870,2.1432,44.917,17.2954,9.0301,8.8166,5.1518,2.514,339392050.56,3198624.4,264203604.65,-22972352.87,27828734.43,587662590.75,263960152.93,323702437.82
3871,1.4094,43.0234,14.1794,-9.5816,-6.6279,-5.0133,4.1689,3705052543.56,19023910.65,3710774552.59,-73420117.79,-430391447.9,7058698900.13,3036892242.39,4021806657.74
3872,0.8395,52.2377,10.6578,23.4013,17.6448,12.2417,22.1719,1301778504.39,8053263.76,553385685.32,130159920.51,61447818.02,585725244.08,305969197.9,279756046.18
3873,1.0692,37.0272,4.5225,0.6098,1.3753,3.2918,9.6268,2642434408.31,16379876.63,2067426143.33,-743733337.76,11176866.38,2919266964.47,1080923303.96,1838343660.51
3874,1.073,64.6047,33.5473,12.2219,7.5237,6.6798,6.1123,1664031824.22,27069610.51,1508449549.66,14058996.28,91668611.06,2271223131.91,1467316489.26,803906642.65
3875,1.1548,78.1111,25.0822,10.0486,6.5159,2.8925,1.4635,6902147193.31,-36211802.49,7140961025.35,276323400.05,422750261.42,22331835099.33,17443639060.91,4888196038.42
3876,9.5359,8.7799,15.1152,9.0577,8.8858,10.1907,7.3603,1303005145.15,32599134.49,822088518.51,43732811.31,114787890.75,1446462657.0,126998444.72,1319464212.28
3877,0.902,62.2874,29.8239,1.1627,2.4611,2.3455,1.4821,2089148767.22,7711291.09,2124688682.05,155391605.73,26426995.63,6465692940.92,4027311834.53,2438381106.39
3878,2.0035,48.4971,21.3581,18.1813,14.3081,13.2792,26.0956,2720804229.54,64045726.83,2960387050.65,-241264509.24,227494485.71,2672517626.28,1296092273.61,1376425352.67
3879,1.6233,34.4177,24.9178,18.2506,14.4646,12.8406,7.8895,1750477627.13,17772641.32,1732594241.22,247484532.43,145084146.13,1658236847.81,570726387.27,1087510460.54
3880,1.5301,52.9112,33.5435,7.9563,6.6141,6.2852,1.7727,693399606.66,8784578.01,685891240.08,-87726059.01,42739240.69,1110464587.75,587560144.84,522904442.91
3881,0.5133,79.5812,49.0735,,54.646,27.4395,3.731,204858544.65,9531023.68,172224596.31,48398866.83,59820559.06,270187757.57,215018608.35,55169149.22
3882,4.7152,15.1881,63.3321,25.1174,24.7915,24.3367,8.627,266661897.18,10268258.57,264452907.68,99636251.2,66980403.94,345276147.51,52440880.69,292835266.82
3883,1.1196,51.0398,34.7479,6.0879,4.6747,4.6938,2.444,1917286734.9,12860853.8,1621343975.65,1099411722.65,369682510.48,13451380331.99,6865552230.2,6585828101.79
3884,0.661,58.7714,16.3415,34.904,19.0584,11.721,69.8477,37600664145.81,214915977.44,31798764103.15,2361266275.26,3400687745.3,37735444348.85,22177646629.78,15557797719.07
3885,1.9489,19.3515,29.655,4.4312,4.2455,4.454,3.294,1054038647.69,16180893.3,953256580.29,70307141.77,86172167.5,2643568702.87,511570228.78,2131998474.09
3886,1.3156,59.3054,21.4385,8.3487,5.8468,4.6679,3.8855,38281201718.14,418146834.58,43278104278.9,1787901549.2,2642035847.8,83597767135.4,49577977968.6,34019789166.8
3887,1.2169,63.7692,13.107,6.7481,5.5348,3.1543,,175089263.7,1719564.42,196254302.99,-460903053.49,18438516.83,813049565.38,518475239.39,294574325.99
3888,10.9898,8.4247,67.5127,16.994,16.9259,17.2531,9.1319,198629325.08,7450430.89,218924436.21,46480221.21,80695594.58,558220110.36,47028647.2,511191463.16
3889,2.3463,32.0336,46.104,44.9239,40.5859,32.8085,3.105,114609351.21,3716155.62,111399355.35,19880722.88,27100839.07,108695669.08,34819111.89,73876557.19
3890,1.0229,48.8597,34.673,33.5386,23.6767,20.9527,6.8533,382545425.72,9252215.8,314861940.25,105690038.52,64894500.38,412059128.08,201330918.22,210728209.86
